paremeters:
tick: 0.02
popsize: 50
eva_num: 30
n_signages: 10
��ʼ�����: 
Ŀ��1-ʱ��,Ŀ��2-ѹ��,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
0,0,52.6087,83.778,68.2226,71,69,61,66.2478,78.3822,34.8382,72.1222,61,45,70.8563,78.1018,82.4868,79.6834,38,61,64,60,
0,0,104,61,75.659,79.9456,52.8392,65.1885,73.9456,73.7662,92,61,62.0429,75,83,61,72.6674,87.4356,70,46,63,80,
0,0,14,80,75,79,60.0767,57.1654,82,79,51.958,84.6255,52.311,71,103,61,57.0204,61.0611,46.3281,70.8946,72,89,
0,0,84.9539,71.8502,85,74,66.6348,61.5429,81.8263,73.7662,21,61,69,61,75,71,73.1966,77.212,68,61,61.5474,62.6088,
0,0,44.8154,67.5469,88,79,79,61,76.5,70.25,54.806,60.5217,47,79,56.0936,63.2843,87.7008,71.5209,48.1425,72.1683,68.94,67.6359,
0,0,82.625,64.0775,71.6882,69.1127,56.5147,52.2813,67,86,63.9575,58.1519,61.6655,81.1092,78.8816,70.7257,72.7596,78.5614,82.6242,74.5773,70.0066,77.0679,
0,0,82,61,52,76,69.5,61.1815,72,67,42.3621,77.3837,69.9637,73.8287,69.1361,72.9449,62.9358,66.1052,104,61,76,79,
0,0,80.6695,63.6477,66,60,76.7321,61.1634,63.0431,49.6148,91.3087,79.931,66,89,51.8829,66.848,58.4412,62.3303,64.9204,70.5287,72.4632,78.0112,
0,0,78.3315,70.4755,78.9383,75.3202,77.9233,65.3767,57.766,71.283,46,61,60,89,64,65.8957,61.5,74,43,61,76,79,
0,0,46,79,61.2296,72.222,82,79,71,86,87.7194,61.4575,80.0546,78.5796,56.9501,58.9243,95,61,86,61,51.467,60.5,
0,0,1,89,89,79,93.8455,67.7971,78.3846,77.3117,64,85,70,86,63.8293,75.9822,90,79,84,61,68.5709,78.5,
0,0,71.1045,71.3133,61.1794,84.2622,56.5126,64.8699,69,77,60.2983,75.6753,57.8864,87.2205,60,61,78,79,36,61,81.5274,78.9321,
0,0,45.7758,70.9019,78.1901,67.8242,77.5,61.5,69.5,74.7662,34.3747,70.3551,63.0429,73.5,46,79,71.3264,69.1739,37.0391,69.7175,77.5,70,
0,0,62.9241,74.1084,50,79,65.7868,66.3828,77,79,81,61,70,86,100,64,80.645,69.4819,61.0069,64.875,53.9733,60.8361,
0,0,47.9571,70.6887,83,79,30.0551,61.7311,99,64,83,61,58,58,85.0357,71.2079,91.0321,71.111,61.3826,55.0357,78,75,
0,0,1,87.8935,99,61,49,61,78,61,49,61,61.5363,67.6126,58.1931,68.078,71.2238,70.4055,43.4396,72.1615,61.6181,65.0814,
0,0,51.4606,71.7252,79.4552,71.4398,42.0693,61.5907,76.2755,79.8919,71.25,73.4018,64,75,95,61,84.2759,71.9619,104,62,76,79,
0,0,63.4226,64.0605,94,79,67,61,92.7093,66.413,69,86,63,89,72.1381,74.4213,65.9314,79.8111,1,86,83.89,77.625,
0,0,104,61,63.2527,60.0468,66,60,54.9607,58.9343,51,80,59.352,82.2029,64.6706,71.7513,62.9185,58.3026,64,62,58.5793,31.0397,
0,0,64.25,71.1551,87,79,87.5,64.0856,75,63,43.0125,71.1643,59.0804,67.8773,80.5592,72.2837,47.0126,66.4962,66.1231,74.1547,59.22,54,
0,0,91.6321,63.9689,96,64,61.025,72.2207,66.4604,77.1935,39.2776,64.4924,52.0398,46.8227,48.4825,67.4552,78,61,51,68,64,60,
0,0,84,77,67,89,66.4003,66.5489,75,74,59.4427,68.483,63.5679,53.275,82.6075,63.8897,80,61,84,61,64.4167,33,
0,0,53.7907,75.4343,45,61,62.3602,63.0611,54.7143,54.8534,47,61,75,61,67.4569,64.7425,56.7411,68.0288,104,61,59.4188,56.6743,
0,0,104,61,52.4716,67.7814,74,61,74,86,98.5055,63.2805,58,89,53,69,63.5536,78.5688,99,64,71.607,77.0593,
0,0,99.0899,61.8892,77.9566,79.0896,93.5625,75.3902,83,61.8831,69.9908,69.0264,66,89,66.2109,66.4336,63.796,69.106,98,61,61.75,83.5571,
��ǰΪ��49����
Ŀ��1-ʱ��,Ŀ��2-ѹ��,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
0,0,102,61,53.7443,54.9902,69.2027,63.8673,86.6801,73.0037,83,61,70,46,64,65,87,61,27.4961,68.7338,75.8823,72.5,
0,0,17,79,52.8887,70.2814,52.75,61.9949,70,86,77.762,65.9112,65,89,38.5449,61.0164,76.2245,71.7797,104,64,53.5,87.0704,
0,0,11,89,66.5508,60.9805,73,61,79.2228,73.9934,47.4157,65.8914,59.1018,86.2187,61,77,75,74,57.1912,58.529,61,76,
0,0,56.8163,65.5617,71,86,44.7518,61.3469,95,61,61,56,58,78,70.0178,66.8883,75,77,54.7283,68.5395,69.2003,79.1359,
0,0,104,61,56.3852,89.389,74,61,88,69.4943,84.8775,78.9043,55,83,70.4069,79.1378,62.9622,67.2162,60,61,53.0673,39.8361,
0,0,1,89,78,79,54,75.3828,77.5,79,60,61,77,79,42.3926,77.696,94,61,19.25,61,51,52,
0,0,42.053,74.7543,88.6047,77.8093,48,61,74.2577,66,51,68,63.0019,52.7053,94.6818,65.3297,69,61,62.5,59.5,53.0534,69.3044,
0,0,83.2905,71.8824,61.8807,79.5976,49,61.0611,80.6274,69.1953,53.8602,59.5,60.4451,66.1532,41.9906,66.2823,49.6466,73.2788,50,61,66.1787,73.6743,
0,0,102,61,47,61,71,61,59,89,78,64,73,65,54.0298,60.9918,104,64,62.2916,70.3161,61,89,
0,0,75,71,61,57,64.8522,60.5281,63.2898,69.9746,93,79,64.4949,67.125,39,61,86.2227,70.3761,51.5,65.6321,82,79,
0,0,89,61,60,68.5,52.7638,61.5297,54.9307,80.0909,46,61,61.6209,80.4955,67.3486,63.0323,85,79,61.5663,56.6428,59,89,
0,0,84.591,72.8281,64,85,63.6801,67.5795,73.4167,73.1574,72,61,73.5489,61.275,73,61,61.1271,55.1727,92.4427,61,66,46,
0,0,14.8217,82.6548,98.2458,63.8433,78,61,66.3748,67.2243,64,60,70,89,57.0013,65.2338,91.7368,79.3457,67.125,67.6844,64,80.0704,
0,0,1,87.5674,70,74,62.9926,61.1049,64,85,97,61,56.1267,81.875,45.3756,69.6209,65.783,74,27,68,68,86,
0,0,75,71,62.4886,65.5434,55.4774,62.2968,74.8618,79.9815,89,61,62.8528,82.3402,68.161,67.3524,94.7089,71.7591,66,61,88,79,
0,0,1,89,64.3902,89.4473,88,64,78.883,75.1358,52.174,59.3016,68,89,61.3138,72.0754,54,80,80,79,59.0073,77.5524,
0,0,1,89,100,64,83,64,87.1075,74.2013,66,60,67,86,66,86,83.5373,69.6501,64,60,55,71,
0,0,82.9551,67.5554,69,61,47.4766,63.3555,76,75,72,86,61.9949,75.5,63.9307,52.8158,89.4575,69.8232,73.5,66.1321,80,79,
0,0,71.7362,64.6722,96,64,66.5275,61.3656,77.2698,66.9033,80,79,64,89,63.1827,80.6094,94,65,34,61,86,79,
0,0,22.196,75.3978,78,79,79,61,81.7179,64.9563,57.6942,53.9733,62.0038,53.798,46,75,53.4442,57.196,60,61,58.6879,82.1689,
0,0,51.4408,83.1812,86,75,79.8977,61.644,74,89,60.4805,51.5345,53.1831,73.3559,87.4761,77.8807,54.4633,55.7892,18,61,60.7684,54.1032,
0,0,92.749,63.3982,81.3065,74.7402,84,79,78.5,72.375,68.6064,68.5712,77.0575,69,97,61,72,61,64.5,64.9419,80,61,
0,0,23.9554,74.6591,64.8905,75.3614,39,65,70,66,67.9302,72.6289,60,89,51.8925,79.8481,51,70,9,86,60.6427,52,
0,0,1,87.8399,97,61,104,61.3656,78,79,75.5275,70,67,75,104,61,79,61,77,61,63.372,61.0829,
0,0,104,62.1567,72.158,71.4256,46.7449,62.7317,75,79,37.652,78.3968,59,89,70,66,90,61,41,61,66.9453,61.1359,
0,0,52.6087,83.778,73.2259,73.2849,88,61,75,69,22.5063,66.0821,61,45,74,73,62.1726,61.0303,38,61,59.11,73,
0,0,30,79,70,61,32,61,52.6239,63.1029,44.7839,62.5479,61,39,57.037,70.5766,64.1988,73.3175,17,61,62.125,44.8957,
0,0,1,89,97,64,60.0767,57.1654,104,61,81,61,64.8991,89.9537,66.9082,79.0747,81.5161,74.5374,64,60,56.9733,76.4189,
0,0,51,78,68.9767,73.8614,88.4917,77.0575,70,61,42.6691,69.5611,78,61,78.1519,66.5111,66.9502,65.0917,68,61,60.5,62,
0,0,35,77,72,69,101.75,64.3356,81,61,79.1873,72.3418,70.107,61.1273,56.0936,63.2843,64,68,48.1425,72.1683,70,61,
0,0,82.625,64.0775,71.6882,69.1127,54.6259,59.8542,38,79,61,56,61.6655,81.1092,53.1269,58.3941,87.2734,61.4866,20.5,61.9726,57,89,
0,0,82,61,62.9287,69.5407,51.3266,47.1804,64,89,42.3621,77.3837,50.3027,74.1092,75.3945,68.0089,90,79,48,67,76,79,
0,0,104,61,66,60,76.7321,61.1634,63.0431,49.6148,91.3087,79.931,61.0646,61.4983,75,69,85,66,46,75,70,86,
0,0,67.0971,69.0471,87,79,77.9233,65.3767,91,79,50,79,58,89,64,65.8957,84.2927,79.5726,26.8178,65.3588,84,79,
0,0,5.82681,87.1113,72.2116,79.75,83,61,77.8431,73.9963,87.7194,61.4575,80.0546,78.5796,85,61,95,61,32.458,70.3946,51.467,60.5,
0,0,52.6443,75.0621,84.0363,70.0275,76.036,78.4831,78.3846,77.3117,71,61,85.2006,61.3994,63.8293,75.9822,90,79,70.7198,66.5227,61.3364,76.9728,
0,0,1,89,104,64,73.3066,66.7022,81.4176,68.9239,93,61,73,65.4051,84.0054,68.2725,63.9674,80.447,36,61,63,68.5524,
0,0,1,88.0557,73.2163,63.5976,70,61,63.889,59.2144,94,65,70,89,88,79,71.3264,69.1739,89,61,77.5,70,
0,0,97,64,85.7626,61.2012,60.0311,58.9521,56.1776,85.9189,81,61,57.0915,43.678,53.8651,67.4285,72.3639,70.4962,42.767,66.2958,53.9733,60.8361,
0,0,61.6121,86.0491,83,79,75.1728,69.6975,93.4423,75.2728,83,61,58,58,83,61,83.3368,65.913,61.3826,55.0357,78,75,
0,0,88.0287,66.8913,99,61,45.2395,67.4466,88,79,88.2868,61,61.5363,67.6126,58.1931,68.078,86.9632,79.1853,64,57.375,61.6181,65.0814,
0,0,51.4606,71.7252,79.4552,71.4398,39.6517,61.5331,76.2755,79.8919,71.25,73.4018,69,86,95,61,84.2759,71.9619,104,61.6839,59,61,
0,0,63.4226,64.0605,68.6105,78.1579,59.2992,76.5338,92.7093,66.413,72.3533,61.9114,64.5,82.5796,67.6588,65.102,87,61,104,61,61.0305,68.7296,
0,0,60.0972,66.9971,71.6084,72.5,52.75,64.9736,84,78.0066,54.2463,60.7738,69,89,64.6706,71.7513,80.2975,66.4428,101,64,61.5,64.8361,
0,0,64,85,70,46,66.7638,60,31,79,57.8196,54.9323,56.9975,66.3605,52.5576,64.094,102,61,78,61,59.22,54,
0,0,83,61,75,79,85,61,72.6569,66.4102,39.2776,64.4924,52.0398,46.8227,71.5269,78.485,59.5532,77.4019,89,79,98,64,
0,0,1,89,84.3849,63.0528,41,61,75,74,45.2663,63.203,52.4611,50.428,66.5219,60,80,61,93.8291,61.4863,70,77,
0,0,53.7907,75.4343,45,61,62.3602,63.0611,72.0439,74.9874,42.78,70.6533,66,60,67.4569,64.7425,77.2068,68.0639,60.2935,67.7812,66,60,
0,0,104,61,81,61,83,64,70,63,104,64,67.125,89.774,71.0878,73.341,70.1732,78.5521,49.5,63,71.607,77.0593,
0,0,76,61,78.519,67.8741,61.1585,60.9987,76.1788,77.4727,63.5,82.8551,62,73.5,73,86,67.561,72.8295,11,78,80.1216,71.5257,
��ǰΪ��50����
Ŀ��1-ʱ��,Ŀ��2-ѹ��,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
0,0,84.3706,70.2375,53.7443,54.9902,69.2027,63.8673,83,61,83,61,79,61,68,61,79,61,97,61,61,49,
0,0,57.0405,76.0612,68,65,52.75,61.9949,70,86,77.762,65.9112,66.7142,74.4454,76,79,52.9896,56.0152,75,61,53.5,87.0704,
0,0,100,61,66.5508,60.9805,59.6959,74.3311,79.2228,73.9934,57.2992,61.9114,71,89,61,77,81,61,87.3533,61,74.4114,73.9534,
0,0,56.8163,65.5617,96.0557,64.0976,44.7518,61.3469,68.5976,61.2144,61,56,58,84,70.0178,66.8883,53.5545,60.0685,89,61,61.3842,54.0516,
0,0,104,61,95,61,45,61,88,69.4943,84.8775,78.9043,54.4923,77.494,78.1086,79.0721,62.9622,67.2162,60,61,57.8781,75.918,
0,0,1,89,78,79,54,75.3828,60,68,38,61,77,79,68.9809,73.5162,54.7713,61.0884,19.25,61,53.5243,63.5,
0,0,92.9694,65.9888,71.9099,75.3095,77.0095,71.2932,76,79,92,61,66.5915,75.178,83.1621,66.6848,66.1315,60,43.6064,64.9419,68,61,
0,0,83.2905,71.8824,82.1926,78.1945,104,64,80.6274,69.1953,103,64,60.4451,66.1532,93,79,73.583,66.5994,50,61,55.4712,68.4702,
0,0,102,61,47,61,64,60,51.859,80.9781,74.2763,47.1384,73,65,14.924,68.3385,72,61,53.8196,61,61,89,
0,0,61.5188,71.2612,84.471,74.6259,98,64,63.2898,69.9746,93,79,85,61,92.8041,72.806,86.2227,70.3761,70.25,68.4936,57,67.9728,
0,0,64,71,40.5554,61,77.5604,61.1628,54.9307,80.0909,24,79,61.6209,80.4955,67.3486,63.0323,70,63,70.1467,71.3353,88,75,
0,0,1,86.8365,64,85,96,61,61.6863,63.9023,69.1465,74.25,73.5489,61.275,104,64,80.9055,72.8096,92.75,62.5661,67.9107,79.0818,
0,0,1,89,98.2458,63.8433,56.5508,68.1914,66.3748,67.2243,60.5612,56.9393,72,86,64,76,89.5123,70.8919,27,61,64.8577,82.082,
0,0,1,89,63.5,77.5,62.9926,61.1049,76,79,35,61,76.3828,64.5,45.3756,69.6209,70,61,27,68,51,42.5,
0,0,23,79,91,61.3614,98,64,64,70,89,61,62.8528,82.3402,86.9911,63.5669,63,57.0917,53.805,57.2303,66.647,60,
0,0,1,89,82.3722,79.138,61,76,67.9523,64.4889,52.174,59.3016,73.4839,79.1701,72.0805,67.6873,64.8545,70.4712,80,79,75,66,
0,0,1,89.3361,94,79,81,75,89.5461,69.4922,53.5,70,78,79,82,79,89,61,64,60,77.0133,61.082,
0,0,80,61,51.9559,76.625,47.4766,63.3555,83.1004,61.4956,72,86,61.9949,75.5,63.9307,52.8158,89.4575,69.8232,74,66,63.2665,78.8859,
0,0,75.1875,69.4612,72.6559,70.4871,77,61,77.2698,66.9033,44.6163,65.2462,57.4839,65.197,63.1827,80.6094,94,65,34,61,81.5,66.5,
0,0,2,89.5783,98,64,79,61,81.7179,64.9563,57.6942,53.9733,62.0038,53.798,46,75,70,86,99,61,56.5315,62.8704,
0,0,69,61,86,75,58,78,74,89,56.9426,52.9114,75,79,102,64,54.4633,55.7892,78,61,51.7205,61.7703,
0,0,92.749,63.3982,51.571,56.9687,104,64,66.84,78.5019,68.6064,68.5712,76.216,65.3986,86.7391,70.578,72,61,54,60,63.9412,62.8314,
0,0,13.3163,73.9834,55,86,74,61,70,66,64.8068,49.7572,60,89,78,64,54.1122,82.3898,92.5,70.0395,60.6427,52,
0,0,104,61,97,61,58,64,71,61,102,61,62,89,68.0089,70.2851,79,61,77,61,69,86,
0,0,70,71,72.158,71.4256,68,61,56.8301,70.5458,67.2313,75.7051,64.9772,68.5156,63.4467,58.5377,59.4746,73.3761,41,61,78.0036,79.7762,
0,0,91,61,56.9403,86.3395,54.0469,47.7109,94,79,49.3469,79.6676,61,45,58.7165,69.1031,62.1726,61.0303,28.3621,67,59.11,73,
0,0,42,79,74,73,100,64,76,61,92.4604,69.0311,77,61,50,66,50.862,63.1107,17,61,62.125,44.8957,
0,0,11,78,97,64,59.4556,62.8169,104,61,53,64,64.8991,89.9537,87.4593,67.9097,81.5161,74.5374,47.762,64,66.6854,87.122,
0,0,104,61,68.9767,73.8614,58.5582,61.3106,70,61,91,79,58,69,61.28,63.0366,55.7401,66.8797,97,64,60.5,62,
0,0,72.5,66,72,69,85.2818,67.6726,81,61,86,79,68.0948,70.0079,57.9816,82.4955,75.584,68.5175,65.25,77.3161,85.8551,71.5257,
0,0,1,89,85,61,86.1308,69.0287,61.7243,71.2949,42.6957,65.7373,61.6655,81.1092,78,61,77,61,34,61,57,89,
0,0,104,61,62.9287,69.5407,74,77,68.1232,69.4585,59,61,81,79,93.1227,66.6181,68.913,70,56.2219,58.5783,56.4114,74.7296,
0,0,1,89,94,79,90.7652,65.6373,88,71,91.3087,79.931,61.0646,61.4983,75,69,82.3126,77.3606,51.2452,84.5842,61.2123,71.2153,
0,0,67.0971,69.0471,57.2443,74.6331,60.0621,74.8548,70.5835,66.5288,86.4917,69.5611,71.9839,69.4675,64,65.8957,76,61,57.6691,61,82.0611,67.2238,
0,0,104,61,64,60,96,61,55,71,61.1854,70.4655,58.058,33.257,59.5971,68.2523,95,61,71,73.2958,52,64.3361,
0,0,52.6443,75.0621,67.8608,70.9687,100.101,63.0776,78.3846,77.3117,98,61,70.4134,71.142,72,86,92,61,27.3139,64.6238,54.4757,51.8532,
0,0,76.3222,67.4527,104,64,68.3899,71.743,81.4176,68.9239,93,61,76,61,83.5947,69.9911,63.9674,80.447,36,61,63,68.5524,
0,0,29,79,69,61,46,61,56.5,73.2871,94,65,60.4993,72.125,88,79,80.9746,70.3761,89,61,64.5,74.5,
0,0,48.2237,75.4559,73,61,85.1277,61.2648,50.4496,74.7916,81,61,57.0915,43.678,53.8651,67.4285,72.3639,70.4962,64.7831,65.5058,53.9733,60.8361,
0,0,6.14431,89.0621,75.3375,70.5177,75.1728,69.6975,78,79,54.0895,53.9802,77.5017,73.7596,71.3846,79.9822,72,86,76,61,56.5,71.9728,
0,0,68.5,65.7163,72.1926,77.9758,58.3924,61.9425,82.2814,78.2472,46.6888,74.8634,61.4316,89.5625,82.5156,65.7748,84.5896,68.3878,94,61,58.4449,63.9884,
0,0,1,89,103,64,39.6517,61.5331,76.2755,79.8919,87.5,61.4575,69,86,75,70,84.2759,71.9619,104,61.6839,56.9442,75.7095,
0,0,79.5225,69.7223,61.5,61,69,61,46,79,45,61,64.5,82.5796,48,68,86.3621,74.5884,48,61,51,76,
0,0,93.8154,66.8568,58.1058,61.375,49,61,84,78.0066,54.2463,60.7738,70.0254,77.3908,78,61,104,64,64.229,75.0134,60.3895,78.1655,
0,0,104,61,45.5,68.0407,45,61,31,79,54,89,44.6779,68.8592,62.9653,51.4168,91.9601,79.0866,47.1121,70.0661,89,79,
0,0,83,61,93.4395,78.0192,88,61,77,61,92.9787,63.8553,68,46,98,64,78,61,1,86,64,60,
0,0,18,79,78.2252,63.9398,41,61,69.4936,77.4926,45.2663,63.203,66,86,77.2755,71.0521,79.5143,67.0007,93.8291,61.4863,58.9018,57,
0,0,99,61,76.5738,69.4137,74,61,72.0439,74.9874,47.9456,74.9281,57,61,76.6422,75.4918,94,65,25.722,68.2613,81.3019,73.9512,
0,0,104,61,81,61,64,60,36,79,61.9041,56.2035,67.125,89.774,14,64,83,61,72,61,59.6988,68.25,
0,0,5,86,98.7129,61.5713,104,64,76.1788,77.4727,63.5,82.8551,65,89,104,64,67.561,72.8295,11,78,67.9107,70.0818,
��ǰΪ��51����
Ŀ��1-ʱ��,Ŀ��2-ѹ��,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
0,0,23,79,96,61,100.5,63.5,83,61,101,61,79,61,68,61,65.52,48.0484,101,61,46,61,
0,0,104,61,69.9153,86.4184,58.8162,47.8844,85.8915,70.8609,61.9137,76.0661,66.7142,74.4454,76,79,66.0201,60,75,61,80.9088,71.5258,
0,0,100,61,90.0963,70.5592,59.6959,74.3311,75,79,96,64,65,89,87,61,72,75,75,71.8521,86.0775,69.9079,
0,0,102,61,56,78,44.7518,61.3469,75.1786,61.2441,50,61,71,61,70.0178,66.8883,79,61,97,61,76.3558,65.4329,
0,0,30.3745,78.1991,74,61,45,61,88,69.4943,92,79,63,89,78.1086,79.0721,62.9622,67.2162,82,77.5,83.7631,79.0496,
0,0,1,89,64,60,54,75.3828,70.005,89.978,38,61,67.6144,72.8869,81,79,92,61,84,61,53.5243,63.5,
0,0,92.9694,65.9888,76.328,68.7435,77.0095,71.2932,81,61,103,64,54.242,54.0985,72,69,80,66,99.8354,61,68,61,
0,0,76,61,61.5,84.3395,53.5653,47.2135,80.6274,69.1953,103,64,44,61,100,64,92.9925,68.2108,56.3469,67,55.4712,68.4702,
0,0,67.0722,75.031,72,61,77.8481,64.171,51.859,80.9781,87,61,73,65,14.924,68.3385,72,61,62.1854,70.7958,61,89,
0,0,61.5188,71.2612,84.471,74.6259,98,64,57.3647,66.1999,76,61,58,89,100.5,63.4097,86.2227,70.3761,70.25,68.4936,53,89,
0,0,64,71,70,61,77.5604,61.1628,54.9307,80.0909,76,61,61,80,67.3486,63.0323,82.5,74.5884,70.1467,71.3353,58,69,
0,0,83.5,66,64,85,58.3113,77.8186,75.5407,74.4585,69.1465,74.25,69.0323,79.2492,80.6232,68.1181,85.1837,77.1249,76.1226,70.3703,67.9107,79.0818,
0,0,37,74,74,61,87,61,59.6114,72.6436,104,63,55.7497,78.9027,73.5095,66.3089,83.1017,61.7356,104,61,66.4879,65.5,
0,0,100,61,63.5,77.5,42,61,76,79,30.0469,70.6676,76.3828,64.5,45.3756,69.6209,79.0697,63.1364,27,68,51,42.5,
0,0,3,86,99,61,98,64,77,70.8919,39.107,66.4674,55,89,84.3128,63.9638,84.65,66.2306,73.381,63.1839,66,86,
0,0,45.9847,79.5727,76.1768,70.8691,83,64,63.9106,65.7199,93,61,73.4839,79.1701,71,75,64.2415,79.5853,80,79,54.018,58.3295,
0,0,102,61,62.3139,51.931,59.5654,56.5144,57.886,84.3812,53.5,70,53,65,82,79,87,61,51.2763,52,77.0133,61.082,
0,0,34.0485,79.0236,51.9559,76.625,104,64,76.154,64.3184,72,86,66,60,63.9307,52.8158,66.862,71.8796,74,66,92.4894,66.9725,
0,0,72.5722,71.031,69.6687,67.1844,77,61,80,77,76.0448,72.1952,61.2508,65.8954,63.1827,80.6094,79,79,95.6063,61,77,79,
0,0,83.5,66,63,63,41,66.6914,81.7179,64.9563,68.7698,66.4499,61,42.257,64.4905,72.0104,72,61,62.3104,73.2958,66.1651,73.6382,
0,0,69,61,61.5,59,77,61,54.25,72.6436,72,61,56.8926,88.6138,42,64,54.4633,55.7892,68.9041,61,61.7035,61.9648,
0,0,92.749,63.3982,47,79,55,63,73.772,61.7636,68.6064,68.5712,76.216,65.3986,58,64,60,61,104,61,79,61,
0,0,64.839,75.906,55,86,89.7236,70.9274,97.9863,62.9597,64.8068,49.7572,77.653,66.4573,78,64,61.2153,57.5561,104,61,60.6427,52,
0,0,61.242,76.8589,88.7603,71.5586,101,61,75,70,104,61,62,89,92.1229,77.8356,62.6953,64.6453,77,61,56.2929,64.8583,
0,0,18,79,84.3681,74.9204,90,79,72,61,66,60,64.9772,68.5156,72,68,56.6506,71.2773,33.2849,77.7891,58.2849,71.3706,
0,0,76,61,56.9403,86.3395,79.7755,61.2655,52.1323,60.669,59.7518,61,61,45,66.406,61.0805,62.1726,61.0303,28.3621,67,59.11,73,
0,0,87.3706,66.2375,74,73,31.4721,63.2758,68,61,63.9527,51.5725,77,61,74,61,67.9775,61.8539,101,61,62.125,44.8957,
0,0,104,64,78.8707,72.1252,73,64,78.1945,66.6953,104,64,63,56.1532,72.2674,78.5183,70,61,104,61,63.9287,73.4702,
0,0,1,89,100,64,58.5582,61.3106,84,61,91,79,64.892,67.8007,61.28,63.0366,69.5,63.1107,97.4604,61,75,61,
0,0,80.6646,68.5927,62.0621,63.9687,48.8533,61.2565,81,61,93,61,65.9024,77.6155,57.9816,82.4955,62,49,65.25,77.3161,57,58,
0,0,1,89,58,69,86.1308,69.0287,64,69.4943,40,79,64,55.994,102,64,68.9943,67.2162,46.8775,73.5,76,61,
0,0,104,61,41.1221,67.8166,74,77,68.1232,69.4585,56.2459,51.4189,64.9919,55.2338,49.8545,66.1438,68.913,70,64.6108,61,53.6689,79.6119,
0,0,1,89,70,86,52.5,70,68,61,94,61,68,61,60.0403,67.8436,59.6467,61.9316,104,61.5,72,46,
0,0,44,65,80,61,98,64,54.0976,66.2144,48,61,68,89,90,65,57.3597,57.4479,85,61,82.0611,67.2238,
0,0,77,61,51,68,99,64,55,71,69,61,58.058,33.257,85,61,78,61,66.9426,60.5,52,64.3361,
0,0,52.6443,75.0621,80,61,100.101,63.0776,73,73.171,64,60,68,65,89.8318,78.0088,72,86,74,61,59.689,75.5115,
0,0,76.3222,67.4527,102,64,76,61,77.5894,78.2364,48.7426,71.9275,60.3091,71.411,86.4189,68.2785,79.7148,67.4147,36,61,59,47,
0,0,70.9515,70.9764,74,61,104,61,56.5704,71.8774,23,75,55.8408,83.3148,94,65,80.9746,70.3761,73.043,61,64.5,74.5,
0,0,67.6255,64.8009,86.9343,79.5253,64,66.1726,74,61,97,64,63.5646,60.3086,86.6305,79.2065,64,68.5175,59,89,53.9733,60.8361,
0,0,41.249,77.3982,75.3375,70.5177,75.1728,69.6975,51.1065,83.7007,104,61,71.2539,69.6516,65.2858,66.0419,72,86,90,61,68,61,
0,0,1,89,102,64,104,64,72,69,61,49,71,61,92,79,81,79,41,61,62.23,62.4114,
0,0,1,89,103,64,69,61,95,61.5,96,61,60.1764,88.8803,89.4955,61.7835,54.3189,73.6415,104,61.6839,57.5807,44,
0,0,97,61,68,72.4137,69,61,65.9137,88.9874,59.4713,61.8838,64.4526,65.496,94.0531,66.2441,64.427,58.6358,54.3206,60.1033,57.8608,69.0735,
0,0,104,61,58.1058,61.375,38,61,73,86,42.185,72.7368,70.0254,77.3908,64,60,69,61.0303,64.229,75.0134,82,79,
0,0,86,61,45.5,68.0407,104,62.0025,58,61.4943,54,89,59.0693,81.4414,93.4955,71.3556,74,66,74,61,89,79,
0,0,83,61,88,61,104,63.0287,67.3375,73.6481,104,64,62.5094,74.6007,72.1841,66.6564,75,61,1,86,55,89,
0,0,18,79,78.2252,63.9398,71,86,67.4,69.8349,45.2663,63.203,85.035,71.0985,62.5577,73.7218,63.1637,78.8061,51,58,60.0275,78.7218,
0,0,99,61,77.9883,65.3562,64.4371,61.1553,71.4256,68.0458,47.9456,74.9281,57,61,48,61,71.3598,65.6211,25.722,68.2613,75,79,
0,0,104,61,81,61,60.3298,56.1502,79.677,78.7945,61.9041,56.2035,54.3318,75.1552,14,64,70,63,99.1654,64.6238,48,61,
0,0,38.6611,78.5625,92.2132,79.0784,99,64,86.5214,70.3419,63.5,82.8551,77,66.5,99,64,67.561,72.8295,11,78,67.9107,70.0818,
��ǰΪ��52����
Ŀ��1-ʱ��,Ŀ��2-ѹ��,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
0,0,46.9847,77.4944,98.164,63.8718,97,64,72.5,64.7528,104,61,79,61,68,61,65.52,48.0484,101,61,45,62.4114,
0,0,42.3222,77.531,87.531,66.1844,99,61,85.8915,70.8609,93.1151,69.4703,70,74,81.7548,75.1042,72,72,75,61,62.1127,72.6809,
0,0,104,61,51.5,50,59.6959,74.3311,52,76,64.5,61,56.029,74.7423,87,61,81,61,53.4713,60.5,51,71.1328,
0,0,44,75,56,78,104,64.7428,75.1786,61.2441,50,61,71,61,86,61,68.5169,73.3295,28.6044,74,76.3558,65.4329,
